"gene","log2FC_LP","padj_LP","padj_manual_LP","log2FC_ML","padj_ML","padj_manual_ML"
"433809",-0.196177349184399,0.611777832015141,0.611777832015141,1.35615699031222,7.25515049831105e-05,7.25515049831105e-05
"224432",0.154556981849196,0.611777832015141,0.611777832015141,-0.389863248867582,0.159368147664413,0.159368147664413
"69478",0.149866980160217,0.611824778532465,0.611824778532465,0.502396429767792,0.0504404875944228,0.0504404875944228
"192191",0.136575151919056,0.611970299254911,0.611970299254911,0.944339691949609,4.17094471740357e-05,4.17094471740357e-05
"68205",0.103642662343418,0.61217732810774,0.61217732810774,0.192988298778665,0.306147463358632,0.306147463358632
"100303738",-0.276383262926712,0.612480433142833,0.612480433142833,-0.961418984810322,0.0695209768416852,0.0695209768416852
"71445",0.159159340773757,0.612480433142833,0.612480433142833,0.417241513183241,0.14191042972831,0.14191042972831
"22385",-0.0769213031466413,0.61306637188591,0.61306637188591,0.184612274943531,0.216579606114856,0.216579606114856
"66771",0.126069687305434,0.613338813237049,0.613338813237049,-0.645538337233629,0.00259310171848382,0.00259310171848382
"67177",-0.174219556506881,0.613635239517641,0.613635239517641,-0.650705738404706,0.0367473394167239,0.0367473394167239
"73825",0.120175839161467,0.61365804117408,0.61365804117408,0.206393643059944,0.361358872698989,0.361358872698989
"67414",0.0968035016912392,0.613791048401063,0.613791048401063,-0.408868149541884,0.0149909744687278,0.0149909744687278
"234366",0.126386319708145,0.613791048401063,0.613791048401063,0.0651916865932508,0.801611625584371,0.801611625584371
"66306",-0.14955961113151,0.613941675612857,0.613941675612857,-0.376511297940021,0.169036722863309,0.169036722863309
"77739",-0.232311464917204,0.6140540467399,0.6140540467399,-1.18442813066583,0.00611474648970476,0.00611474648970476
"77056",0.112588208081853,0.6140540467399,0.6140540467399,0.0984836446435111,0.657920922346374,0.657920922346374
"76421",0.293264067343577,0.6140540467399,0.6140540467399,0.129847176963583,0.827233045719112,0.827233045719112
"11695",-0.317028991121064,0.614447650724531,0.614447650724531,-0.734080752596227,0.2377265558761,0.2377265558761
"56291",0.176941133905288,0.614490630774928,0.614490630774928,-0.343441970715634,0.294556240773005,0.294556240773005
"245049",0.288659492701046,0.614550586908371,0.614550586908371,0.322137430347911,0.566607668998876,0.566607668998876
"80720",0.306746825529575,0.614737949148029,0.614737949148029,1.80206738948904,0.00263363835394829,0.00263363835394829
"246103",0.166467751341492,0.615045928434021,0.615045928434021,-0.956424063212242,0.00154731339403215,0.00154731339403215
"100861831",0.210706944382504,0.615122617283992,0.615122617283992,0.0782538223978132,0.857013350710497,0.857013350710497
"74168",-0.108470783702546,0.615385451022607,0.615385451022607,-0.0274551740059465,0.903742366535537,0.903742366535537
"619973",0.159955000852819,0.615385451022607,0.615385451022607,0.0195110981442486,0.955928808056194,0.955928808056194
"18793",0.166926549666829,0.615435844540892,0.615435844540892,-0.180870918486169,0.58688013737405,0.58688013737405
"100302567",0.246094502669274,0.615435844540892,0.615435844540892,-0.0959779434009278,0.848295390784582,0.848295390784582
"12445",-0.111199251595234,0.615757391363831,0.615757391363831,0.0572296175355633,0.803738055949573,0.803738055949573
"19943",0.130036081160119,0.615818267884721,0.615818267884721,-0.222590762453941,0.360481297957336,0.360481297957336
"76867",-0.105404058684448,0.616188520161755,0.616188520161755,0.929699833081685,1.55076339422432e-07,1.55076339422432e-07
"56873",0.0920505324079971,0.616188520161755,0.616188520161755,0.467612665966357,0.00325161995279325,0.00325161995279325
"56794",-0.0883586373569509,0.616188520161755,0.616188520161755,0.277120457407815,0.0724094703601247,0.0724094703601247
"66720",-0.305964832706855,0.616188520161755,0.616188520161755,-0.400944748391727,0.495802044684956,0.495802044684956
"23877",0.104090639246065,0.616188520161755,0.616188520161755,-0.0194330585994088,0.927994300071564,0.927994300071564
"21371",0.132146274446883,0.616270132299826,0.616270132299826,0.0392596582385958,0.887136001685062,0.887136001685062
"23893",0.312612980426247,0.616393054523602,0.616393054523602,-0.595308694726662,0.325391137851705,0.325391137851705
"19175",-0.109875887808296,0.616563197317376,0.616563197317376,0.180433555223805,0.390341343278925,0.390341343278925
"233147",0.158737333443752,0.616571149559403,0.616571149559403,0.254101142806556,0.393969853619019,0.393969853619019
"16988",-0.247843260978204,0.616571149559403,0.616571149559403,-0.0743152465454252,0.882251023689493,0.882251023689493
"100216533",0.299677370613139,0.616592925338652,0.616592925338652,-0.399779465563315,0.489745765422925,0.489745765422925
"19246",-0.115947036224784,0.61666119633278,0.61666119633278,1.21673669927318,9.32428808443459e-10,9.32428808443459e-10
"107652",0.197841119759887,0.616851787564286,0.616851787564286,-0.779518425339459,0.0259838845631557,0.0259838845631557
"28084",-0.0864612930574108,0.616885377742607,0.616885377742607,0.411168143060058,0.00661018675243349,0.00661018675243349
"667034",-0.124974175063802,0.617734938898251,0.617734938898251,-0.128798798733734,0.599787249827068,0.599787249827068
"75570",-0.124558277064798,0.617774620674829,0.617774620674829,-0.365621283385188,0.104203022213186,0.104203022213186
"12028",0.126095237813054,0.618180592048879,0.618180592048879,0.64141453437644,0.00354366003737298,0.00354366003737298
"22782",-0.166313560281643,0.618180592048879,0.618180592048879,-0.674890965827356,0.0241906404645473,0.0241906404645473
"14731",-0.0820066915087696,0.618366044119771,0.618366044119771,0.318151782483208,0.0280390055700884,0.0280390055700884
"100503529",-0.309423768077558,0.618394378514793,0.618394378514793,-0.0351266937890531,0.955381494211423,0.955381494211423
"14017",0.300001421110226,0.618639874918906,0.618639874918906,-0.168936049348716,0.782464481208265,0.782464481208265
"100047282",0.272472100785986,0.618928600776755,0.618928600776755,0.399270635488569,0.448900818765042,0.448900818765042
"243362",0.190886789867276,0.619003152134005,0.619003152134005,2.22751060053265,5.60725333465928e-11,5.60725333465928e-11
"64656",0.101189426851758,0.619008075287709,0.619008075287709,0.34383553550141,0.0568866437853486,0.0568866437853486
"319336",-0.210715293523136,0.619008075287709,0.619008075287709,-0.527530570817259,0.180850290592416,0.180850290592416
"67941",0.103739975847894,0.619078414762853,0.619078414762853,0.604269028410853,0.000717621778246622,0.000717621778246622
"75316",0.109581785389119,0.619224194522826,0.619224194522826,-0.888993507341916,2.21514673863811e-06,2.21514673863811e-06
"269209",-0.117571078653989,0.619274296147837,0.619274296147837,0.69954921240604,0.000442899135552781,0.000442899135552781
"22042",0.0924455344884092,0.619361467021891,0.619361467021891,-1.01849760142663,2.17816461046714e-09,2.17816461046714e-09
"245671",-0.119351243580294,0.619464575663558,0.619464575663558,0.400616434616896,0.0547862059037067,0.0547862059037067
"22756",-0.177198194628917,0.619699781919646,0.619699781919646,-0.270302472847806,0.41619765390325,0.41619765390325
"100042049",-0.128307557300885,0.6197439418596,0.6197439418596,-0.0403135321034915,0.880662940309363,0.880662940309363
"50721",0.108574215822368,0.620628744658987,0.620628744658987,0.8373590340014,5.14487949255144e-06,5.14487949255144e-06
"100043296",0.208497128875425,0.6210990544693,0.6210990544693,0.119603088387281,0.783680873358524,0.783680873358524
"329509",-0.306033567541061,0.621380416488532,0.621380416488532,-0.0524176224383796,0.935473336364369,0.935473336364369
"432950",0.270081618975972,0.621850102774851,0.621850102774851,0.15045195508241,0.788466577320612,0.788466577320612
"20918",0.142222543321155,0.622030929079638,0.622030929079638,-0.108136110192339,0.69656151698091,0.69656151698091
"23984",-0.282118978755143,0.622202421458798,0.622202421458798,-2.62997241654705,0.000123156680266346,0.000123156680266346
"22025",0.131822416840613,0.622606297287595,0.622606297287595,0.195998077002786,0.442134717657936,0.442134717657936
"210719",0.191338716750991,0.622675643950435,0.622675643950435,-2.3702548332001,5.2797795014246e-11,5.2797795014246e-11
"623796",-0.205924002733452,0.622901844894707,0.622901844894707,-0.371390552651774,0.350219087196936,0.350219087196936
"67383",-0.146194969618939,0.62292538726053,0.62292538726053,-0.551835411930385,0.0388806843087304,0.0388806843087304
"100862149",-0.291891582866008,0.623001404636671,0.623001404636671,0.171630238490606,0.770913077107104,0.770913077107104
"76223",-0.166477650889377,0.623028971729721,0.623028971729721,0.0523413609378201,0.882044678996401,0.882044678996401
"225724",0.254666075788621,0.623160651465752,0.623160651465752,0.486004859254798,0.319895775343331,0.319895775343331
"78934",-0.284387773480743,0.623253638573398,0.623253638573398,0.511155423129883,0.359133637756413,0.359133637756413
"67049",0.162453301630139,0.623447679868975,0.623447679868975,-0.0276124643380261,0.936836615687462,0.936836615687462
"78403",0.303435470946632,0.623722516742297,0.623722516742297,3.11954565787212,6.16745911687606e-07,6.16745911687606e-07
"268319",0.257973641875987,0.623910447813118,0.623910447813118,0.733552271576338,0.129632911975596,0.129632911975596
"217258",0.28619699824343,0.624241006090332,0.624241006090332,-0.520319086455687,0.348880349205755,0.348880349205755
"214240",-0.317021496813697,0.624418203609078,0.624418203609078,3.09989314179795,4.2377157641994e-06,4.2377157641994e-06
"171469",-0.305033997533692,0.624468497040385,0.624468497040385,0.0943756146654334,0.883241754885246,0.883241754885246
"77254",-0.130133858580838,0.62486488815342,0.62486488815342,-0.136426799455614,0.595918019394963,0.595918019394963
"66282",-0.116831416960847,0.624894112540721,0.624894112540721,-0.499178915839928,0.019961912325153,0.019961912325153
"100503991",-0.27910261416657,0.62503718075299,0.62503718075299,-1.93238256628805,0.00215734426377996,0.00215734426377996
"69191",0.317162629413084,0.625134518460918,0.625134518460918,0.569146163900978,0.365393008345736,0.365393008345736
"381580",-0.288429870712199,0.625230790988133,0.625230790988133,-1.45630712504272,0.0252785980912477,0.0252785980912477
"332993",-0.307013007507457,0.625391223981748,0.625391223981748,-0.567012237310804,0.352074763002989,0.352074763002989
"83560",0.265583446180667,0.625653999754329,0.625653999754329,-0.384480836366838,0.469693618143868,0.469693618143868
"213781",0.241154558512086,0.625867667215889,0.625867667215889,-0.150121234677855,0.76396885591263,0.76396885591263
"223690",-0.119824086800419,0.626072763919982,0.626072763919982,-0.315088465256686,0.161441959371808,0.161441959371808
"319554",0.165071520011126,0.626278912118084,0.626278912118084,-0.200320176135776,0.540962790559469,0.540962790559469
"67163",0.0788489383429363,0.62629339313537,0.62629339313537,0.290666276313925,0.0410001714636554,0.0410001714636554
"13424",-0.100807193834914,0.626307293647784,0.626307293647784,0.136936365100296,0.504267462862392,0.504267462862392
"27279",0.0788528347093221,0.626550665880248,0.626550665880248,-0.431282441882366,0.0021966101432186,0.0021966101432186
"677156",0.259423178392314,0.626550665880248,0.626550665880248,0.480370330862503,0.334389259495594,0.334389259495594
"27210",0.295856705541268,0.626963278718947,0.626963278718947,-0.64110933410845,0.292136889021896,0.292136889021896
"625785",-0.149912358013011,0.626970240370096,0.626970240370096,0.0330085951121134,0.919740121013729,0.919740121013729
"26373",-0.0961665819714686,0.627107016863889,0.627107016863889,0.117702110346254,0.542134815957589,0.542134815957589
"100503152",0.256126833362067,0.627297099699643,0.627297099699643,-0.715862714773276,0.153271642331155,0.153271642331155
"66704",-0.108205567002848,0.627613857782412,0.627613857782412,-0.600936273627394,0.00199168012309827,0.00199168012309827
"381917",0.298097212023139,0.627613857782412,0.627613857782412,0.299646037858663,0.620181741877569,0.620181741877569
"100503572",-0.112911903540828,0.628263363406948,0.628263363406948,-0.345810454386009,0.09005776828298,0.09005776828298
"11622",-0.143468506090891,0.628277593762886,0.628277593762886,-0.239190344735891,0.385165961687679,0.385165961687679
"16897",0.0795470743014162,0.628277593762886,0.628277593762886,0.0111299023877185,0.950617654022474,0.950617654022474
"75479",0.260743535654183,0.62873690724058,0.62873690724058,0.395535958221443,0.438654025011969,0.438654025011969
"214425",0.274792851140376,0.62875382981288,0.62875382981288,-0.602964795708519,0.262822386837464,0.262822386837464
"69823",-0.136044148134718,0.62875382981288,0.62875382981288,-0.116180982802102,0.688872604456366,0.688872604456366
"625732",-0.283245517565407,0.628894523980316,0.628894523980316,-0.262805330167699,0.645861233444063,0.645861233444063
"108899",0.105569736921208,0.630014451287554,0.630014451287554,-0.175334747523254,0.394513006935063,0.394513006935063
"67752",-0.251741574073375,0.630109300259235,0.630109300259235,0.177448165031359,0.730288791307533,0.730288791307533
"93710",0.205164077718635,0.630505373352654,0.630505373352654,0.79964908477498,0.0305178268565463,0.0305178268565463
"67097",0.177032120848582,0.630646103891718,0.630646103891718,0.0564846545661653,0.882282952549641,0.882282952549641
"66059",0.100104468966917,0.630926433866023,0.630926433866023,0.0532417544692035,0.799155860502176,0.799155860502176
"22344",0.0774578943534938,0.631172903154526,0.631172903154526,-0.216746223665742,0.132523768973935,0.132523768973935
"11470",-0.294383669899415,0.631176085827516,0.631176085827516,-0.871382911462897,0.162447746518516,0.162447746518516
"100504307",-0.300300178320519,0.631176085827516,0.631176085827516,-0.620278877451562,0.304018514136542,0.304018514136542
"67466",0.0849502669493309,0.631238554746823,0.631238554746823,-0.0044523215017374,0.978784974553874,0.978784974553874
"100504117",-0.20914084199692,0.631404496047128,0.631404496047128,0.742096476829855,0.0489201438832773,0.0489201438832773
"76380",-0.119013872162381,0.631569340085834,0.631569340085834,-0.911129413140693,2.62144122511574e-05,2.62144122511574e-05
"66495",-0.155006315683593,0.631635945068457,0.631635945068457,0.425979753320357,0.150189511282408,0.150189511282408
"668137",-0.149885452954106,0.632236218191035,0.632236218191035,-0.136950461057003,0.658847638110003,0.658847638110003
"624662",-0.238671331202202,0.632236218191035,0.632236218191035,-0.108850093539178,0.829099100134413,0.829099100134413
"67902",-0.132733902227071,0.632271388157052,0.632271388157052,0.295193578839448,0.246562483404381,0.246562483404381
"52538",-0.104578105050231,0.632705197498003,0.632705197498003,-0.168832065673001,0.411505755073183,0.411505755073183
"52668",0.110796524952316,0.633037394372527,0.633037394372527,-0.159648760272271,0.463877492645681,0.463877492645681
"102209",0.111664369196948,0.633037394372527,0.633037394372527,0.0821681630724937,0.72723552851856,0.72723552851856
"67306",0.151698057914157,0.633082235247549,0.633082235247549,-0.628107368465897,0.0251921893830784,0.0251921893830784
"668779",0.298891231113998,0.633445544701039,0.633445544701039,0.0592351264516811,0.931339625362368,0.931339625362368
"100043324",-0.0762473909376168,0.633575633244006,0.633575633244006,0.292560386395819,0.036069243460096,0.036069243460096
"100504104",0.21447954058136,0.633578388046466,0.633578388046466,-0.152803091141645,0.735249319861942,0.735249319861942
"27273",0.189331893276807,0.633622221706555,0.633622221706555,-2.20922400483103,7.76590979960847e-10,7.76590979960847e-10
"75914",0.0872651872428957,0.633897595268234,0.633897595268234,-0.188189066738043,0.264928546867849,0.264928546867849
"52713",0.115365764998105,0.633897595268234,0.633897595268234,0.0283251943120229,0.912224122539035,0.912224122539035
"52469",-0.133057973679983,0.634132627678104,0.634132627678104,0.429401155038452,0.0880356147390114,0.0880356147390114
"22335",-0.109590231973235,0.634230192746388,0.634230192746388,-0.108191503799591,0.633848344150654,0.633848344150654
"12164",-0.266365183320484,0.634387162033174,0.634387162033174,1.4232964544379,0.00517289831102772,0.00517289831102772
"22381",0.100251127658918,0.634923292989515,0.634923292989515,0.15184502100368,0.439747540745717,0.439747540745717
"218989",0.085935641348672,0.635377702608659,0.635377702608659,0.324383684888133,0.045226115433071,0.045226115433071
"76982",0.23920055476868,0.635669974944696,0.635669974944696,-0.569639774962331,0.239117529975314,0.239117529975314
"17001",0.242233283612875,0.635683399641806,0.635683399641806,1.63128198967485,0.000350425277669768,0.000350425277669768
"320940",-0.135053620659106,0.635907058908671,0.635907058908671,-1.13968934254368,3.94166810198854e-06,3.94166810198854e-06
"74737",0.134030581483439,0.635971624859983,0.635971624859983,-0.626913780387485,0.00637905609701515,0.00637905609701515
"27354",-0.0987110802914769,0.635971624859983,0.635971624859983,-0.392810078311577,0.0332149670407819,0.0332149670407819
"237542",0.131988629640361,0.635971624859983,0.635971624859983,-0.509322252460781,0.0414890793006701,0.0414890793006701
"238123",0.0836193632090281,0.636082879165797,0.636082879165797,0.105992121896593,0.526311168258884,0.526311168258884
"269682",-0.0677918867423582,0.636082879165797,0.636082879165797,0.0835043114241898,0.531867098727157,0.531867098727157
"21828",-0.286348105336527,0.636233493538657,0.636233493538657,-0.235045661810126,0.694899300957714,0.694899300957714
"99003",0.112406938999445,0.636242682317686,0.636242682317686,-0.943971175857745,2.20504025015273e-06,2.20504025015273e-06
"59040",-0.0711020048538852,0.636242682317686,0.636242682317686,-0.211915344544457,0.11355465544299,0.11355465544299
"78586",0.105385010412915,0.636242682317686,0.636242682317686,0.15115310476833,0.487933072459577,0.487933072459577
"54401",-0.0981278954898812,0.636432271524371,0.636432271524371,-0.0688767719919269,0.742502169210319,0.742502169210319
"20181",-0.113103927308184,0.636472151879254,0.636472151879254,-0.136117149840242,0.560229029470142,0.560229029470142
"76025",0.105232240708093,0.636574821256178,0.636574821256178,0.8126351191121,2.28444989030743e-05,2.28444989030743e-05
"276829",0.204354891913082,0.636650996832446,0.636650996832446,0.936330910356451,0.0142357457407847,0.0142357457407847
"100503496",0.278713600433749,0.636650996832446,0.636650996832446,0.1950169753975,0.741189957276704,0.741189957276704
"449631",-0.253242650893025,0.637349789968335,0.637349789968335,-0.857171731734197,0.0973922233211191,0.0973922233211191
"100861862",-0.275548874608672,0.638157758838207,0.638157758838207,-1.17434846594274,0.0514310393814227,0.0514310393814227
"18810",0.111896203599832,0.638192774732275,0.638192774732275,1.31953911538571,3.90122177513937e-11,3.90122177513937e-11
"387609",0.12142519708153,0.638192774732275,0.638192774732275,0.490278243944068,0.0314221465252085,0.0314221465252085
"107173",0.137243766145222,0.638252991415304,0.638252991415304,1.14937113537834,3.76278995146345e-06,3.76278995146345e-06
"74616",0.134224038053057,0.638463382323776,0.638463382323776,0.731403638452901,0.0027807211170839,0.0027807211170839
"56330",-0.124050752273313,0.638483706869773,0.638483706869773,0.145201715019304,0.570286457674067,0.570286457674067
"66497",0.104800154302176,0.638488176034244,0.638488176034244,0.0269932805098338,0.908469221137589,0.908469221137589
"71132",-0.191976171654272,0.638501272439772,0.638501272439772,-0.959666058252347,0.0105625660364208,0.0105625660364208
"68735",0.112630908649655,0.638501272439772,0.638501272439772,0.331353109174551,0.122323955555081,0.122323955555081
"11747",-0.113113102513989,0.638716681791628,0.638716681791628,-0.205065689159274,0.330230231330206,0.330230231330206
"76041",-0.153912188907114,0.638837033501673,0.638837033501673,0.694808384767796,0.0158008713055539,0.0158008713055539
"628061",0.269386494318505,0.639011723195218,0.639011723195218,0.24551083438394,0.666906509946151,0.666906509946151
"26396",-0.0882749987663195,0.639475847759197,0.639475847759197,0.213388240371051,0.16729903659775,0.16729903659775
"19290",0.0924526260584973,0.639475847759197,0.639475847759197,-0.0100462435571769,0.961401545365517,0.961401545365517
"18950",-0.114625501301717,0.639475847759197,0.639475847759197,0.0103990806532632,0.974663010185826,0.974663010185826
"72238",0.0698101504396543,0.639795638188415,0.639795638188415,0.10310534501477,0.469382560949205,0.469382560949205
"319370",0.150512702383994,0.639826065700774,0.639826065700774,1.42518276150668,2.2718897543877e-07,2.2718897543877e-07
"232156",-0.284253454770368,0.639826065700774,0.639826065700774,0.537191689817984,0.345440564806672,0.345440564806672
"14728",-0.296757844370935,0.639826065700774,0.639826065700774,-0.279663477608716,0.656753978269999,0.656753978269999
"100041585",0.112788777755668,0.64010904722291,0.64010904722291,0.204859627074464,0.363730879672875,0.363730879672875
"20182",0.121074770904136,0.64010904722291,0.64010904722291,0.194810480367232,0.425784325588115,0.425784325588115
"231713",0.122921903977254,0.640240539897294,0.640240539897294,-0.0373225163987638,0.883607684388278,0.883607684388278
"74309",0.247407712792504,0.641006042613864,0.641006042613864,0.254802687932414,0.622394674931514,0.622394674931514
"74732",0.194668519676905,0.64117355737383,0.64117355737383,0.3145545651191,0.429039048445021,0.429039048445021
"26459",-0.304411914742248,0.641426547866242,0.641426547866242,-1.4332541233587,0.0675261008549624,0.0675261008549624
"625342",0.138047531197339,0.641717355445015,0.641717355445015,-0.286921662252981,0.296332669894009,0.296332669894009
"77766",-0.0790737555011504,0.64176521509694,0.64176521509694,-0.302749855565946,0.0443111249249083,0.0443111249249083
"52163",-0.087497915009837,0.641807866019046,0.641807866019046,-0.753374852471071,2.53540343066128e-06,2.53540343066128e-06
"68927",0.165387163399108,0.642042823207007,0.642042823207007,0.289342451989708,0.386745087343161,0.386745087343161
"27784",-0.0946213178271266,0.642421885882923,0.642421885882923,0.380343209489514,0.0333955016472815,0.0333955016472815
"791312",-0.289202496871521,0.642610302511,0.642610302511,-0.116049640435194,0.851877563433921,0.851877563433921
"56451",-0.0831474957387621,0.642618331604541,0.642618331604541,0.299788814444885,0.0730328509811233,0.0730328509811233
"21372",0.073160999837152,0.642662424638312,0.642662424638312,-0.204559111027058,0.126647225582679,0.126647225582679
"19330",-0.093978950723008,0.643050176298247,0.643050176298247,0.144221821746433,0.445446327241387,0.445446327241387
"723926",0.274703916199328,0.643282646269732,0.643282646269732,-0.404887907034383,0.487957167476123,0.487957167476123
"232811",0.139914215146594,0.643626633998946,0.643626633998946,0.434532489666259,0.109294731635381,0.109294731635381
"23880",-0.250906336094076,0.643842128773917,0.643842128773917,-0.82025344472619,0.120043053403899,0.120043053403899
"66070",0.0743785439593277,0.643895288528899,0.643895288528899,0.0452045849070406,0.773807682918675,0.773807682918675
"100226",0.100826699989663,0.644702941688684,0.644702941688684,0.287303706812903,0.14129691814707,0.14129691814707
"100503237",0.203125013560067,0.644779950642224,0.644779950642224,0.85585473665771,0.0271252500766161,0.0271252500766161
"654818",-0.27893982625232,0.644866688222738,0.644866688222738,-0.861522420409687,0.15820065872755,0.15820065872755
"241490",-0.0844542489950009,0.644866688222738,0.644866688222738,0.067281017468377,0.719664051727827,0.719664051727827
"433323",-0.247264546845561,0.644866688222738,0.644866688222738,-0.178853940412102,0.733935882806762,0.733935882806762
"67693",-0.132290616459449,0.644934041436858,0.644934041436858,0.045920419432459,0.882545145612177,0.882545145612177
"11490",0.0799533320108281,0.645439451875581,0.645439451875581,0.745390050457458,2.67107876645197e-07,2.67107876645197e-07
"100043755",0.232898391952101,0.645439451875581,0.645439451875581,-0.0404219373674507,0.939020035952079,0.939020035952079
"434249",-0.202348185291168,0.645656457799447,0.645656457799447,-0.753628907981221,0.0647643897389082,0.0647643897389082
"101488",-0.227576211866355,0.645831091104696,0.645831091104696,-0.305719744522043,0.524058781357017,0.524058781357017
"68472",0.172122127970851,0.645831091104696,0.645831091104696,0.149345643380675,0.689064879017519,0.689064879017519
"66087",-0.0861735162910458,0.645902871456143,0.645902871456143,0.129649333142085,0.474417226842582,0.474417226842582
"227801",-0.0946447505365357,0.645905286561584,0.645905286561584,-0.409499275074076,0.0243168099269256,0.0243168099269256
"68634",0.125367206699804,0.646162323077181,0.646162323077181,0.382770974028556,0.118124646939169,0.118124646939169
"12262",-0.277063821304625,0.646729112017823,0.646729112017823,-0.533372726879713,0.363908502208405,0.363908502208405
"320513",0.283592997914329,0.64692641089653,0.64692641089653,0.983218408056139,0.09510543671815,0.09510543671815
"207958",0.135052143787579,0.647739074055489,0.647739074055489,0.266254886298212,0.331712021554619,0.331712021554619
"67905",-0.10027457769654,0.647905406836575,0.647905406836575,-0.433745247469428,0.0250912113592085,0.0250912113592085
"18572",-0.0891605499728931,0.648200434344643,0.648200434344643,-0.222363415050623,0.215617249237608,0.215617249237608
"73656",-0.290566552595203,0.648200434344643,0.648200434344643,-0.380199853224624,0.547245385908925,0.547245385908925
"170829",0.123229467842057,0.64901018176544,0.64901018176544,-0.743689430002811,0.00168137418997938,0.00168137418997938
"66090",0.136716458839958,0.649062384417595,0.649062384417595,0.831768101613475,0.00134032896274268,0.00134032896274268
"16184",0.272556782322156,0.649062384417595,0.649062384417595,1.70406780054594,0.00390381322435176,0.00390381322435176
"67170",-0.16707752410382,0.649409108293707,0.649409108293707,0.0915652489115806,0.805260696867511,0.805260696867511
"20020",0.138860221785284,0.649409108293707,0.649409108293707,0.00128823124433886,0.989979295075813,0.989979295075813
"16898",0.142941767415793,0.649449770253217,0.649449770253217,-0.146341110801982,0.633848344150654,0.633848344150654
"241296",-0.129944383826841,0.64985399382848,0.64985399382848,-0.713530165268092,0.00497770901280703,0.00497770901280703
"53323",-0.0827677151456241,0.64985399382848,0.64985399382848,0.0105994053851208,0.958793492879054,0.958793492879054
"76156",-0.270585891992101,0.650284375371958,0.650284375371958,-0.801278833113238,0.172644222698381,0.172644222698381
"70227",0.101965772464746,0.650651151065991,0.650651151065991,-0.837982875670567,1.29822759523855e-05,1.29822759523855e-05
"216151",0.0813456478874733,0.650651151065991,0.650651151065991,0.228080017419346,0.153132675948775,0.153132675948775
"269695",-0.148869062239988,0.650912911963252,0.650912911963252,0.47560268791252,0.0970339673286764,0.0970339673286764
"105203",-0.166735220762336,0.651061560919283,0.651061560919283,-0.620143454245776,0.0447273733504537,0.0447273733504537
"234729",-0.104327373364616,0.651273315892438,0.651273315892438,-0.246457931525648,0.238353328080713,0.238353328080713
"74653",-0.128100220411363,0.651273315892438,0.651273315892438,0.0854610751125059,0.769446808927887,0.769446808927887
"383491",-0.280788983018657,0.651400381272475,0.651400381272475,-0.903569862511727,0.153034190141774,0.153034190141774
"55984",0.153546306529995,0.651860113426527,0.651860113426527,-0.00652053149308125,0.982974859808336,0.982974859808336
"21419",-0.136261277965111,0.652453615060088,0.652453615060088,0.362494395395739,0.192876119344537,0.192876119344537
"68611",-0.0928076800166614,0.652453615060088,0.652453615060088,0.160778817787118,0.435794962484028,0.435794962484028
"56517",0.172953421902321,0.653113969185045,0.653113969185045,0.137453472305997,0.721659370398468,0.721659370398468
"11535",-0.205041067995888,0.653113969185045,0.653113969185045,-0.0420900012191631,0.92535304501226,0.92535304501226
"73254",-0.170015087953108,0.653244712961355,0.653244712961355,-0.516377439164082,0.135708953154686,0.135708953154686
"100502796",0.117811541672248,0.653620238774016,0.653620238774016,0.0357641684668248,0.896229869882493,0.896229869882493
"68875",-0.149259812592904,0.65377590185559,0.65377590185559,1.62660887719504,1.47146719708644e-08,1.47146719708644e-08
"20352",-0.143935474516587,0.65377590185559,0.65377590185559,0.662526062213705,0.0199205894642355,0.0199205894642355
"68979",-0.108675921910357,0.65377590185559,0.65377590185559,-0.205940526884879,0.36651803623387,0.36651803623387
"52614",0.292988533346523,0.65377590185559,0.65377590185559,0.0882153976930019,0.896019995580486,0.896019995580486
"110542",-0.240727851367337,0.654002429092163,0.654002429092163,-1.01964355254896,0.0525354653366205,0.0525354653366205
"76559",0.0761657648918641,0.654002429092163,0.654002429092163,-0.261358474120558,0.0708362473051797,0.0708362473051797
"69917",0.119974600143015,0.654002429092163,0.654002429092163,0.279415028634303,0.244885484452405,0.244885484452405
"102032",0.101951578837894,0.654002429092163,0.654002429092163,0.124633321354406,0.571095036895344,0.571095036895344
"380993",0.0899939110919478,0.654170752044976,0.654170752044976,-0.0434464105911408,0.832238938247675,0.832238938247675
"19225",0.138348169387876,0.654172934776283,0.654172934776283,-1.01425882032833,0.000125618861291553,0.000125618861291553
"232816",-0.124681169392457,0.654799513966221,0.654799513966221,-0.00594199156207085,0.983186394511515,0.983186394511515
"268480",0.115774005551,0.655112883193419,0.655112883193419,1.55109644298225,4.0603842267351e-13,4.0603842267351e-13
"100862012",-0.0972299235456371,0.655497519422499,0.655497519422499,0.109916935573358,0.607146580866913,0.607146580866913
"67665",0.113654070718931,0.656080148907736,0.656080148907736,0.385199517519295,0.0909255177771781,0.0909255177771781
"21340",0.117229887484211,0.656088010994984,0.656088010994984,0.0599442188426596,0.818780335389376,0.818780335389376
"229731",-0.115689990645412,0.656176685450958,0.656176685450958,0.918288874774765,3.28467905350304e-05,3.28467905350304e-05
"74194",-0.17583756301149,0.656176685450958,0.656176685450958,-1.32717362101084,0.000106628654587936,0.000106628654587936
"100862190",0.20701680003515,0.656176685450958,0.656176685450958,0.0285637708983433,0.954609961838047,0.954609961838047
"59095",0.142220308635687,0.656248959235166,0.656248959235166,0.668773775506147,0.0169232225890585,0.0169232225890585
