"gene","log2FoldChange","lfcSE","pvalue","padj","padj_manual"
"78896",-5.56590874695556,0.218004048294933,3.6420143142274e-144,2.07594815910962e-141,2.07594815910962e-141
"229722",6.4406856822285,0.254926795334644,5.37756155348449e-142,2.96303641596995e-139,2.96303641596995e-139
"72097",5.69402964961472,0.225734923917443,1.66401964534268e-141,8.87298217339179e-139,8.87298217339179e-139
"15439",6.27990942975608,0.251824312219401,2.07241475080624e-138,1.07053174471335e-135,1.07053174471335e-135
"234779",4.1534023374598,0.167909392901077,3.70924781425566e-136,1.85799595059534e-133,1.85799595059534e-133
"353499",3.4836983861758,0.141344479940689,4.12964793383613e-135,2.00773765724445e-132,2.00773765724445e-132
"230678",3.85862319665364,0.158188525927797,2.23053618411518e-132,1.05345037495497e-129,1.05345037495497e-129
"11600",6.64272096915336,0.273542092782486,1.95230745836972e-131,8.96434507968098e-129,8.96434507968098e-129
"13661",5.91692794506724,0.250001455215443,5.46491409144245e-125,2.44148729544713e-122,2.44148729544713e-122
"216892",5.51119622783628,0.233178262925983,1.14963010653053e-124,5.0008909634078e-122,5.0008909634078e-122
"16950",-4.47348903386083,0.190426580839461,2.41283676524768e-122,1.02267158280882e-119,1.02267158280882e-119
"22354",4.05945524155287,0.173426770083954,3.28340066383548e-122,1.35686532433001e-119,1.35686532433001e-119
"74002",-5.74146044387916,0.245257223890832,1.16960339340746e-121,4.71549855927446e-119,4.71549855927446e-119
"19329",5.17272018894906,0.222377526595461,6.58095735678822e-121,2.59007678827879e-118,2.59007678827879e-118
"170643",-4.7868357977528,0.206696446517739,8.31313812721799e-120,3.19572495913752e-117,3.19572495913752e-117
"16669",4.57027835231883,0.19798632496191,5.42930732839711e-119,2.0396920486001e-116,2.0396920486001e-116
"72281",5.72552457987997,0.248322921149813,1.83306725795615e-118,6.73346706089226e-116,6.73346706089226e-116
"77579",-2.95634851707675,0.12890992313742,1.18792021011315e-117,4.26876545068919e-115,4.26876545068919e-115
"53972",4.02312167287404,0.175333540171755,1.54693985094729e-117,5.44062036939546e-115,5.44062036939546e-115
"67182",5.99360768764121,0.260753391708822,1.60670322245199e-117,5.53308422231906e-115,5.53308422231906e-115
"21414",-4.55381490624945,0.198674340935409,3.6987900885715e-117,1.2477755135528e-114,1.2477755135528e-114
"18585",5.89180799797936,0.258335066786562,2.55338118938955e-116,8.44147821212184e-114,8.44147821212184e-114
"170722",5.4669166857329,0.239566510279912,2.84530589247979e-116,9.22213851033157e-114,9.22213851033157e-114
"268935",-6.72125361865233,0.295049235192892,1.00918337723193e-114,3.20803869723919e-112,3.20803869723919e-112
"235627",3.68753600537271,0.162955204846446,1.76722038864378e-114,5.51172698571351e-112,5.51172698571351e-112
"233066",4.2441249330866,0.188494258281862,2.13815892993875e-113,6.54514205775695e-111,6.54514205775695e-111
"320405",3.85553744928672,0.171281228006385,2.46742619421263e-113,7.41573727096997e-111,7.41573727096997e-111
"19280",-3.64823962888826,0.162254688142691,5.04154102119095e-113,1.48815487643369e-110,1.48815487643369e-110
"13036",4.51974368216915,0.2009982150409,2.3914019258645e-112,6.93506558500706e-110,6.93506558500706e-110
"100038347",4.8548551332686,0.217795565450902,2.66164647706289e-111,7.58569245962925e-109,7.58569245962925e-109
"226519",-3.09068918756913,0.139309173366331,1.43413524818147e-110,4.0180094326169e-108,4.0180094326169e-108
"432995",5.75259514554962,0.258072540391934,1.57576777208057e-110,4.34124021208196e-108,4.34124021208196e-108
"20528",-5.12235936603915,0.230724443666784,4.44169771363679e-110,1.20362726567895e-107,1.20362726567895e-107
"13711",6.21228914410411,0.280477614970132,7.18792411082488e-110,1.91639331535379e-107,1.91639331535379e-107
"12725",3.62160628483268,0.16362902247042,1.41331011106809e-109,3.70825652951674e-107,3.70825652951674e-107
"12709",-4.71652113349906,0.21325332959595,1.0710142203129e-108,2.76622891590192e-106,2.76622891590192e-106
"16668",5.05852100503972,0.230264753140475,4.39690366495055e-108,1.11816642433281e-105,1.11816642433281e-105
"21898",4.76522083382062,0.217163487132241,6.89540238504272e-108,1.72698487007206e-105,1.72698487007206e-105
"192120",4.90823664149872,0.22380296272871,1.61245695617302e-107,3.97819604261792e-105,3.97819604261792e-105
"14233",6.84560614906872,0.314685243835637,4.5716284802218e-106,1.11130909967745e-103,1.11130909967745e-103
"66060",4.80870920778938,0.221355184476562,1.09659221966407e-105,2.62705353493437e-103,2.62705353493437e-103
"12740",5.31805855619658,0.245363959224205,2.61259664581589e-105,6.1694603650481e-103,6.1694603650481e-103
"12737",6.1497342698581,0.284720909625212,1.24324317514287e-104,2.89448023733968e-102,2.89448023733968e-102
"26557",2.89513194690859,0.13446849185582,9.36008092040684e-104,2.14891857797674e-101,2.14891857797674e-101
"17919",3.73840709978265,0.173943740299588,1.43420306465206e-103,3.24758584365734e-101,3.24758584365734e-101
"15552",-5.56748582181434,0.261066992455095,3.57542363817147e-102,7.98672334310465e-100,7.98672334310465e-100
"72685",5.30132640744791,0.248663238625891,9.05345222050219e-102,1.99538086939868e-99,1.99538086939868e-99
"71740",4.61929905653149,0.217153034563331,1.4075071897501e-101,3.06132813770647e-99,3.06132813770647e-99
"18143",4.99568144268719,0.236721846560955,5.46381167070627e-100,1.1729455443737e-97,1.1729455443737e-97
"319352",-2.42576721604361,0.115099728138869,7.73880856331385e-100,1.64003212245613e-97,1.64003212245613e-97
"66813",5.27536938044424,0.250304623292725,8.89135477877441e-100,1.86043157586254e-97,1.86043157586254e-97
"380785",-5.88881420412712,0.277519767042624,1.07084624080013e-99,2.21263604505328e-97,2.21263604505328e-97
"107515",-2.54667954463452,0.121106467186964,2.82771839398891e-99,5.77064012995515e-97,5.77064012995515e-97
"14421",2.60634724924331,0.123831589425608,3.64567890907012e-99,7.34915516669867e-97,7.34915516669867e-97
"71690",6.51711202784142,0.311357750316521,2.07239094696582e-98,4.12730389799338e-96,4.12730389799338e-96
"19414",-4.52352139905796,0.216413042413212,5.69821330728296e-98,1.12132697582604e-95,1.12132697582604e-95
"108153",-4.26495674286359,0.204446289093178,1.39649695918449e-97,2.71577585121406e-95,2.71577585121406e-95
"238257",3.14788254886006,0.1510838889466,2.16355800337233e-97,4.15855974369123e-95,4.15855974369123e-95
"226866",-6.82993779847012,0.324807011777692,8.06474760792184e-97,1.53230204550515e-94,1.53230204550515e-94
"63873",-4.68102243183528,0.226310664288748,8.65234840769372e-97,1.62526499067247e-94,1.62526499067247e-94
"77577",6.59040760474616,0.319129171575203,6.41976163153197e-96,1.19234449178903e-93,1.19234449178903e-93
"16590",5.8211856129671,0.282364719537821,1.36638505910025e-95,2.50959389188079e-93,2.50959389188079e-93
"210274",5.21074180033584,0.252923319080962,1.75170334325205e-95,3.18194024878642e-93,3.18194024878642e-93
"72058",5.98794169753165,0.289647480665257,3.37697786031884e-95,6.06754826424679e-93,6.06754826424679e-93
"330409",4.92283118592841,0.239491292909582,4.94325025515864e-95,8.78622867933036e-93,8.78622867933036e-93
"71145",4.9138125388227,0.239178263691968,7.04664720172794e-95,1.23916040685705e-92,1.23916040685705e-92
"16665",-6.64079533133737,0.32477731198579,3.1574597181845e-94,5.49397990964102e-92,5.49397990964102e-92
"68339",3.18784725117438,0.155794153899437,5.61577397082345e-94,9.66966080601163e-92,9.66966080601163e-92
"65973",-3.17155397045006,0.15507641785917,6.23020759676659e-94,1.06170444922218e-91,1.06170444922218e-91
"77220",-7.46023423889858,0.361762128810406,7.5149307870562e-94,1.26756944806162e-91,1.26756944806162e-91
"14275",6.63096545551689,0.324974706230573,9.75137104885837e-94,1.62818346906696e-91,1.62818346906696e-91
"235633",3.65161933704894,0.17912984783158,2.01061387947649e-93,3.32354474277464e-91,3.32354474277464e-91
"18719",4.91448326242212,0.241594729510617,6.83162693165717e-93,1.11808706119102e-90,1.11808706119102e-90
"17436",3.59065945056597,0.176774042768606,1.02195634809089e-92,1.65617043470023e-90,1.65617043470023e-90
"214531",5.43594973072855,0.268057670001651,1.40804250839437e-92,2.25970317123874e-90,2.25970317123874e-90
"54648",2.83163411825951,0.139854209910009,4.717502544249e-92,7.49810740927269e-90,7.49810740927269e-90
"93706",-3.47552750700377,0.171706575577428,5.14424441208357e-92,8.09851048873728e-90,8.09851048873728e-90
"12739",5.14639186857814,0.255170680057905,1.33683238316128e-91,2.08470182015622e-89,2.08470182015622e-89
"11468",-7.57346876714916,0.375434158405452,1.49571911402661e-90,2.31067635092149e-88,2.31067635092149e-88
"246228",-5.375636001627,0.268481794780038,3.70640529480538e-90,5.67285921510491e-88,5.67285921510491e-88
"108096",6.88278099551554,0.345603453445311,1.47660209705216e-89,2.23928740039195e-87,2.23928740039195e-87
"16691",3.52111493471092,0.177956817062052,2.21693625634302e-89,3.33145057430455e-87,3.33145057430455e-87
"108927",-4.49692344873307,0.226020225776407,6.07449863591135e-89,9.04607769834366e-87,9.04607769834366e-87
"13867",3.98561675673022,0.200656499811883,7.44704042437712e-89,1.09910337691923e-86,1.09910337691923e-86
"14555",4.37919969162483,0.2209621311057,1.95658185408299e-88,2.86215026973378e-86,2.86215026973378e-86
"56219",5.51137093265058,0.278373919220997,1.98847647902165e-88,2.8832908945814e-86,2.8832908945814e-86
"21345",-6.19708756037751,0.313566425539971,3.59886042135058e-88,5.17297067521087e-86,5.17297067521087e-86
"71729",-3.50663144626608,0.177168351954752,4.04152991872391e-88,5.75918013418157e-86,5.75918013418157e-86
"100503884",4.07014631569329,0.205824901622262,4.69147567126621e-88,6.62821306376329e-86,6.62821306376329e-86
"66412",3.42910115246846,0.173756977502196,1.13745715125477e-87,1.59340395849504e-85,1.59340395849504e-85
"270190",-7.1554281627511,0.357055222031026,1.77920550033337e-87,2.47145100172358e-85,2.47145100172358e-85
"83965",2.28585502411925,0.115971546215681,3.2595397104007e-87,4.49001595107696e-85,4.49001595107696e-85
"67729",3.89694400486223,0.198823791847938,1.21250740220008e-86,1.65642540151796e-84,1.65642540151796e-84
"18400",5.17810672462927,0.265169766601391,1.07226936068824e-85,1.45283709280136e-83,1.45283709280136e-83
"13717",-4.87956142828301,0.250481795955714,1.50681162309504e-85,2.02500781542772e-83,2.02500781542772e-83
"70178",3.92585226738348,0.20159645576977,1.63053179290151e-85,2.17360407553725e-83,2.17360407553725e-83
"11302",-5.55937805008402,0.284349166521959,2.81701425581829e-85,3.72521965189411e-83,3.72521965189411e-83
"94179",-5.44972565339838,0.279609517592524,2.99537053108549e-85,3.92964086340025e-83,3.92964086340025e-83
"11931",4.35523106492326,0.224281275717091,4.3315246909807e-85,5.63780339700086e-83,5.63780339700086e-83
"14766",-2.57495141038689,0.132466553250865,5.62500014242439e-85,7.26416034017775e-83,7.26416034017775e-83
"20970",-4.88314174667419,0.253388872595221,8.58733992231793e-84,1.10037774353423e-81,1.10037774353423e-81
"14042",-2.44620141392814,0.126797064351503,9.47500530757878e-84,1.20478336718675e-81,1.20478336718675e-81
"11830",5.45917507961373,0.28409093702804,1.57257576160381e-83,1.98432651445122e-81,1.98432651445122e-81
"22351",4.96284476318252,0.258526589009457,2.52494073348959e-83,3.16191441852901e-81,3.16191441852901e-81
"18131",3.55950866473188,0.185268690637699,2.74876364115996e-83,3.41632052544167e-81,3.41632052544167e-81
"94214",-5.34119793429246,0.278389195785536,1.03705739412762e-82,1.27929542723355e-80,1.27929542723355e-80
"20277",5.93168688569076,0.310284810412943,1.07322156566637e-82,1.31410018373815e-80,1.31410018373815e-80
"21814",-3.82921681748535,0.20054316225242,1.41358876867612e-82,1.71813399604532e-80,1.71813399604532e-80
"17005",5.1006099414966,0.267780539395949,4.62201418726341e-82,5.57678062156672e-80,5.57678062156672e-80
"12095",6.7428720784263,0.354375857507191,6.41061960360077e-82,7.67880739474788e-80,7.67880739474788e-80
"209195",6.79579447032593,0.357104212837341,7.00226843126218e-82,8.32715806969525e-80,8.32715806969525e-80
"245827",-5.06602628369847,0.266892709458348,1.36782074772301e-81,1.61500549713295e-79,1.61500549713295e-79
"22239",6.82543835096931,0.359373945972543,1.99756645424947e-81,2.3418279070031e-79,2.3418279070031e-79
"16400",-2.55936220045245,0.135222139590307,4.67340766455592e-81,5.44024145740207e-79,5.44024145740207e-79
"14221",-4.58527386363541,0.24114016936407,1.02970923725793e-80,1.19028627215899e-78,1.19028627215899e-78
"24058",3.47720715908112,0.184130910367914,1.34021937192438e-80,1.53846015402153e-78,1.53846015402153e-78
"17183",-4.96994866873898,0.262930501289089,1.74907544400803e-80,1.99394600616915e-78,1.99394600616915e-78
"18830",-5.19213027958363,0.275878091791327,4.19912189249643e-80,4.75421129335384e-78,4.75421129335384e-78
"74563",6.41672212143791,0.341286470977009,4.49182656468238e-80,5.0510131370204e-78,5.0510131370204e-78
"73608",3.86996333639498,0.205693061998001,4.95541870986483e-80,5.53466697797741e-78,5.53466697797741e-78
"17389",5.744732788176,0.305648336724032,5.98070941795592e-80,6.63497494488667e-78,6.63497494488667e-78
"110935",6.5277815480553,0.348002720735913,1.04618361222027e-79,1.15289434066674e-77,1.15289434066674e-77
"93960",-6.75977429249621,0.357459262148543,1.22963418273072e-79,1.34608298281714e-77,1.34608298281714e-77
"237175",-3.05979527887624,0.162866934633486,1.58813193216787e-79,1.72709347623256e-77,1.72709347623256e-77
"21682",2.88796492606681,0.153858718936178,1.7986472500462e-79,1.94324438191266e-77,1.94324438191266e-77
"101351",-3.14895543297273,0.168226889550275,4.87799142382893e-79,5.23592196336962e-77,5.23592196336962e-77
"319530",5.25711272515144,0.281772182631643,8.47445863670066e-79,9.0376000815911e-77,9.0376000815911e-77
"171531",4.93213241041137,0.264519832317616,9.7740357800545e-79,1.0356718682327e-76,1.0356718682327e-76
"54366",-3.83313402278632,0.205739530996993,2.0755493336758e-78,2.18527582711216e-76,2.18527582711216e-76
"50500",5.10660653012399,0.274806952176014,3.23002538288826e-78,3.37926073285715e-76,3.37926073285715e-76
"56693",-2.99806902690681,0.160998572295572,3.81862704858761e-78,3.96993113919203e-76,3.96993113919203e-76
"330812",-5.20869617026482,0.279309561400308,4.23845020157949e-78,4.37884886450681e-76,4.37884886450681e-76
"233335",-4.93514838441705,0.265825094840669,4.60140401336348e-78,4.72429865471418e-76,4.72429865471418e-76
"17096",3.51711096561025,0.189666035785904,8.4566309890752e-78,8.62889569440822e-76,8.62889569440822e-76
"56312",5.21039615700134,0.281960323330325,2.11682981140445e-77,2.14669918911138e-75,2.14669918911138e-75
"114679",-4.26756441635801,0.231359986166581,5.44603392268886e-77,5.48920370378335e-75,5.48920370378335e-75
"140481",-2.56345057154918,0.13917545782275,1.29002386608729e-76,1.29236936402563e-74,1.29236936402563e-74
"13136",5.05333645446086,0.275533316197164,2.86060023391407e-76,2.84853746184334e-74,2.84853746184334e-74
"109594",-7.2445931575082,0.390828252776447,3.42016642607237e-76,3.38535036065726e-74,3.38535036065726e-74
"12337",3.49373940152606,0.190543209906579,3.93971993361566e-76,3.87640300611112e-74,3.87640300611112e-74
"51800",-4.65778331071682,0.253827576182008,5.35963251811057e-76,5.24229145114602e-74,5.24229145114602e-74
"212980",3.73755193047724,0.205772219903032,9.26995857453914e-75,9.01367148453718e-73,9.01367148453718e-73
"74464",5.04973237534783,0.277990976211904,1.47406984375196e-74,1.42493418229357e-72,1.42493418229357e-72
"12124",5.40220589615248,0.298900628677144,3.76716262190066e-74,3.62041849651267e-72,3.62041849651267e-72
"14389",4.28029583868568,0.23733468007247,8.03269722697286e-74,7.67517255270875e-72,7.67517255270875e-72
"208076",-4.07206832369049,0.226251596959019,1.34707987689188e-73,1.27972588304728e-71,1.27972588304728e-71
"12994",7.11125602429966,0.395214683695367,1.45538991437114e-73,1.374719730546e-71,1.374719730546e-71
"223838",-7.78953123134185,0.424179266520432,1.81699370692855e-73,1.7065287486096e-71,1.7065287486096e-71
"27280",-3.40235809944031,0.188834824427157,1.87024709099618e-73,1.74662058837101e-71,1.74662058837101e-71
"269328",4.97459429976115,0.276745981287263,2.32656964187122e-73,2.1605728191085e-71,2.1605728191085e-71
"20341",3.50761183612829,0.195184377158622,3.09478065286805e-73,2.8579175526206e-71,2.8579175526206e-71
"76088",5.0579654061522,0.282648139275196,9.59421420978628e-73,8.81068671598707e-71,8.81068671598707e-71
"14086",-4.29964751854664,0.240071510933229,1.34990769455192e-72,1.23281625364327e-70,1.23281625364327e-70
"218121",4.88943207678253,0.273571941332213,1.63967518067836e-72,1.48922146904469e-70,1.48922146904469e-70
"16533",-6.41143398973974,0.354417396087952,2.10133992790647e-72,1.89809557422372e-70,1.89809557422372e-70
"58175",5.57478785712535,0.311587777464701,2.3746669835199e-72,2.13332854552087e-70,2.13332854552087e-70
"320878",-3.95255357336494,0.221833169451618,4.54804671406935e-72,4.0637411991117e-70,4.0637411991117e-70
"207819",7.21633330557427,0.403097564173114,5.71278369167037e-72,5.07700615179092e-70,5.07700615179092e-70
"20354",2.83953413775893,0.159388117684242,6.33114974369706e-72,5.59646552210227e-70,5.59646552210227e-70
"12798",-3.26219816268821,0.183444978713742,8.02455012571974e-72,7.05562838181635e-70,7.05562838181635e-70
"170756",4.64617840419349,0.261820485433485,1.46861663101226e-71,1.28445676775834e-69,1.28445676775834e-69
"13497",-5.86679352036288,0.329177199027927,2.07487968371283e-71,1.80514532483016e-69,1.80514532483016e-69
"76491",3.2051033451084,0.181059154581042,3.78068272381775e-71,3.2719730588852e-69,3.2719730588852e-69
"68239",-5.98464118871109,0.337469082192518,5.73075024487602e-71,4.93381778894795e-69,4.93381778894795e-69
"11513",-4.35951013103336,0.246271159254279,7.83725716683223e-71,6.71242802941641e-69,6.71242802941641e-69
"22409",-8.41940601331698,0.473176346695191,9.00730130476961e-71,7.67477786432173e-69,7.67477786432173e-69
"14348",4.47100567827505,0.253566795584034,1.34983308504566e-70,1.14424312286178e-68,1.14424312286178e-68
"71774",3.91557019305528,0.222478453023449,1.9298047042885e-70,1.62753427356576e-68,1.62753427356576e-68
"12231",7.22363332553768,0.411168513914509,2.73387113996545e-70,2.29395380424512e-68,2.29395380424512e-68
"83925",3.03284724066668,0.172211614522294,3.42635048342183e-70,2.86048350964458e-68,2.86048350964458e-68
"22004",-6.9571461731282,0.396170570515972,3.69691055674717e-70,3.07085082929803e-68,3.07085082929803e-68
"171388",2.75055571335646,0.156617020259805,5.39149052835424e-70,4.45606692168478e-68,4.45606692168478e-68
"21973",-2.97507462107968,0.169449890230232,6.13184087620474e-70,5.04275272058031e-68,5.04275272058031e-68
"228432",4.9265278405999,0.280978772473672,6.49483659689942e-70,5.31483410627462e-68,5.31483410627462e-68
"319742",2.94636982064496,0.168655199841078,3.72067098206829e-69,3.02968922825561e-67,3.02968922825561e-67
"53868",3.40360309695228,0.195187139392891,4.3433727148616e-69,3.51940936160109e-67,3.51940936160109e-67
"20356",-3.74095051069344,0.214766123638322,4.84136123170405e-69,3.90379030049112e-67,3.90379030049112e-67
"14160",-4.94490173158687,0.28464739023393,6.05418792280405e-69,4.85804496912383e-67,4.85804496912383e-67
"22003",-2.90463621008132,0.167140903816947,1.41128672219094e-68,1.12698403467711e-66,1.12698403467711e-66
"13823",-3.18876213949316,0.18343743776252,1.79519039826806e-68,1.42665852323899e-66,1.42665852323899e-66
"19267",-3.59310708569241,0.207434975929943,1.83228383730264e-68,1.44916994404845e-66,1.44916994404845e-66
"237759",-4.03754533591748,0.232357996301294,3.23007023032696e-68,2.54252670987165e-66,2.54252670987165e-66
"12289",-4.44989326355062,0.256366470139423,3.91697524966137e-68,3.06860667663045e-66,3.06860667663045e-66
"101437",3.00090041556631,0.173341158709852,4.62335268784119e-68,3.6049066004724e-66,3.6049066004724e-66
"18803",-1.95397566081065,0.11274898636217,6.17848841251727e-68,4.79485509196762e-66,4.79485509196762e-66
"14119",-5.22131725617606,0.301660172580021,6.43294995684554e-68,4.96900293395592e-66,4.96900293395592e-66
"19645",3.78857720131299,0.219619679950024,6.51224200829398e-68,5.00685397195811e-66,5.00685397195811e-66
"106766",2.61576792826387,0.151191593259203,7.06308077658594e-68,5.40521876097063e-66,5.40521876097063e-66
"214968",-3.52382144492242,0.204705198422619,1.48750497074617e-67,1.1331086251813e-65,1.1331086251813e-65
"13388",-5.02477605236684,0.292080580717737,1.7790093912644e-67,1.34894611181654e-65,1.34894611181654e-65
"68810",-5.75135182281455,0.335990669080467,3.07827896408767e-67,2.32346809481138e-65,2.32346809481138e-65
"11443",3.71669171811461,0.216757839414057,5.85689426801396e-67,4.40065737501231e-65,4.40065737501231e-65
"22240",-5.55797204052584,0.323958624190118,7.63176611225844e-67,5.70828478894262e-65,5.70828478894262e-65
"18383",-5.99741959456634,0.349310324380902,7.82379147662971e-67,5.82555284273374e-65,5.82555284273374e-65
"11891",-3.92305354850943,0.229770487636405,1.04414903818918e-66,7.73981327411083e-65,7.73981327411083e-65
"207818",3.73136147820957,0.218703324952538,2.32552142347512e-66,1.71611022901981e-64,1.71611022901981e-64
"70370",-4.29173375158899,0.250975526750389,2.38657189370009e-66,1.753334817905e-64,1.753334817905e-64
"68178",3.12540311407213,0.18287656260362,2.50880839656839e-66,1.83498242456971e-64,1.83498242456971e-64
"16777",-3.58042360359325,0.209749912461351,2.58769956541051e-66,1.88434686415135e-64,1.88434686415135e-64
"230815",3.31478610922259,0.194330617100886,2.93859248053178e-66,2.13047954838554e-64,2.13047954838554e-64
"19085",-4.90417972090526,0.285940235141605,3.15404087437013e-66,2.27669413333355e-64,2.27669413333355e-64
"208439",-5.89288296325887,0.342944086226356,3.36159406931486e-66,2.4159630419902e-64,2.4159630419902e-64
"213573",3.59380550059314,0.210976350578778,4.26363544783715e-66,3.05099108020555e-64,3.05099108020555e-64
"26381",4.16239092924822,0.245055448394164,9.49038929507874e-66,6.7619023727436e-64,6.7619023727436e-64
"20750",8.00170532052119,0.471742396056549,1.02689883807504e-65,7.28525227183709e-64,7.28525227183709e-64
"74152",5.01550013490832,0.295534922014619,1.08520877151665e-65,7.66602606545736e-64,7.66602606545736e-64
"72930",-4.48522590971529,0.263523858175722,1.27899101025682e-65,8.99647719129585e-64,8.99647719129585e-64
"76252",3.54637928345936,0.209012163317594,1.67830519776973e-65,1.17552478470905e-63,1.17552478470905e-63
"215384",6.60586022287013,0.390134712848307,1.78018037116688e-65,1.24161947406702e-63,1.24161947406702e-63
"19285",-2.86435181897252,0.169080522361249,2.35560591906842e-65,1.63605738832777e-63,1.63605738832777e-63
"26559",-6.27834954442598,0.369099128700966,2.47885501605393e-65,1.71445495461805e-63,1.71445495461805e-63
"72747",-3.19525101160616,0.188850587871814,3.15690384209486e-65,2.17431752124284e-63,2.17431752124284e-63
"18441",-5.33991427810263,0.314922610739924,5.08500901646829e-65,3.4877675951129e-63,3.4877675951129e-63
"27410",2.94894325694193,0.174451622305191,5.31631901066092e-65,3.63135343992665e-63,3.63135343992665e-63
"75744",3.34948544083003,0.198732445318436,1.35189539564132e-64,9.19622670368355e-63,9.19622670368355e-63
"226922",-6.98951178246281,0.408325309685424,1.51402980086762e-64,1.02569313968614e-62,1.02569313968614e-62
"12424",7.36215361508701,0.438192293210559,1.67134912420561e-64,1.12764902135178e-62,1.12764902135178e-62
"70031",3.86585135717685,0.23025995004606,2.4839756302643e-64,1.66911045399467e-62,1.66911045399467e-62
"29877",-5.14490018432457,0.305357545811497,3.95097844607282e-64,2.6441163446795e-62,2.6441163446795e-62
"77015",5.87057065372968,0.349260345118641,4.10845423256818e-64,2.73841727678839e-62,2.73841727678839e-62
"69675",-2.4847770347476,0.148267672749721,7.82760405923686e-64,5.19639739354158e-62,5.19639739354158e-62
"104111",-3.40316937411965,0.203781651219586,1.03434181572593e-63,6.82556556875732e-62,6.82556556875732e-62
"14726",-5.51282706426307,0.329532365330255,1.03642889156569e-63,6.82556556875732e-62,6.82556556875732e-62
"239759",5.61695996564411,0.33769340667153,2.48028417701187e-63,1.62694831134945e-61,1.62694831134945e-61
"230775",-5.25612579558403,0.312213342540113,3.94422083683164e-63,2.57699487876786e-61,2.57699487876786e-61
"320183",-3.96682464841523,0.23866602926054,4.43701412361462e-63,2.88755289225786e-61,2.88755289225786e-61
"226778",-4.80892285660416,0.288863330625393,5.51886768147272e-63,3.57752481469585e-61,3.57752481469585e-61
"11810",-4.76929301543699,0.286091610951532,5.60430046860209e-63,3.61871432601533e-61,3.61871432601533e-61
"68519",-5.13196521184108,0.308740973603437,7.24244612088012e-63,4.658273711212e-61,4.658273711212e-61
"17068",4.88831733127946,0.294934878814496,7.62959487938397e-63,4.8882636959774e-61,4.8882636959774e-61
"18483",-3.66910854105206,0.221250355969794,9.76559291017689e-63,6.23263516622486e-61,6.23263516622486e-61
"100861595",-4.42645890650339,0.267595655412006,9.86118868532418e-63,6.26944034493879e-61,6.26944034493879e-61
"13710",3.15519878832984,0.190562421573154,1.09128278365504e-62,6.91145762981526e-61,6.91145762981526e-61
"105439",4.01582237803919,0.242426772143311,1.25875655785314e-62,7.9416969088979e-61,7.9416969088979e-61
"54357",1.90974933466958,0.115025297140678,1.29065390583387e-62,8.11198063248436e-61,8.11198063248436e-61
"77481",-6.31340401990511,0.376893281043673,1.4310329053911e-62,8.96021739625565e-61,8.96021739625565e-61
"233651",-5.45873875251488,0.327726278426141,1.55258476593506e-62,9.68461365317229e-61,9.68461365317229e-61
"18025",3.77537974129887,0.228915959934264,3.57162785962254e-62,2.21951159847972e-60,2.21951159847972e-60
"73167",3.21769373516015,0.195065163171604,4.12037154138157e-62,2.55092665090027e-60,2.55092665090027e-60
"78354",5.61792081625517,0.340950941337892,4.77176546131337e-62,2.94318220431007e-60,2.94318220431007e-60
"14585",-6.52228897138162,0.389796390236307,6.29860497404372e-62,3.87048104910567e-60,3.87048104910567e-60
"16854",5.04176183986789,0.306807507479977,7.84550625278277e-62,4.80319327253701e-60,4.80319327253701e-60
"19130",3.86724385679223,0.235264590704535,1.18436852399078e-61,7.22421095998804e-60,7.22421095998804e-60
"50781",-6.43157902597144,0.391804372097188,1.74499554475918e-61,1.06046971892902e-59,1.06046971892902e-59
"59056",-2.76306493334054,0.168575380263128,2.70608010389688e-61,1.63851663433756e-59,1.63851663433756e-59
"215821",4.76525157477787,0.290974150599928,3.75911947676646e-61,2.26781915879378e-59,2.26781915879378e-59
"17356",2.03150885872911,0.123826196933449,4.14583729709614e-61,2.49202510985452e-59,2.49202510985452e-59
"16891",-4.21778949066612,0.259147286721831,6.72143389374951e-61,4.02555442984346e-59,4.02555442984346e-59
"75767",4.24340387610487,0.260341085467489,8.45178842958073e-61,5.0436123733202e-59,5.0436123733202e-59
"328561",-5.31826937249731,0.323270132773964,9.34082080659283e-61,5.55409237168991e-59,5.55409237168991e-59
"19116",5.28784203759772,0.325055789823715,1.17449033597081e-60,6.95853951741846e-59,6.95853951741846e-59
"101700",2.81064175357721,0.172497056560072,1.31727212601204e-60,7.77661008677821e-59,7.77661008677821e-59
"19229",3.67235730815092,0.225719161908486,1.46124157382828e-60,8.595844560634e-59,8.595844560634e-59
"16774",-3.80870848052854,0.234509363590133,2.18366562802789e-60,1.27999974579081e-58,1.27999974579081e-58
"12797",-7.55020973613821,0.463809405782908,2.97060321760136e-60,1.7351261903516e-58,1.7351261903516e-58
"80986",-2.84784170832163,0.175013191760479,3.31373217137672e-60,1.92873214059357e-58,1.92873214059357e-58
"13713",-2.35127447510283,0.144913573225362,6.77407252383273e-60,3.92896206382298e-58,3.92896206382298e-58
"18164",-5.01016359382997,0.307873982788348,8.66865044454102e-60,5.010237477212e-58,5.010237477212e-58
"22420",-5.52972681895025,0.342507533411178,8.89834511225853e-60,5.12507472841929e-58,5.12507472841929e-58
"252837",-5.30244922381024,0.326544000697591,9.06749317250788e-60,5.204363268804e-58,5.204363268804e-58
"207777",-4.44006439724598,0.276906028359102,1.02060249845135e-59,5.83756377141896e-58,5.83756377141896e-58
